source_type,identifier,status_current,file,line,english,current_chinese,desired_chinese,notes
i18n_key,panel.currentGoal,translated,app/frontend/src/lib/i18n.tsx,50,Current Goal,当前目标,当前目标,
i18n_key,panel.progress,translated,app/frontend/src/lib/i18n.tsx,51,Progress,进度,进度,
i18n_key,panel.nextMove,translated,app/frontend/src/lib/i18n.tsx,52,Next Suggested Move,下一步建议,下一步建议,
i18n_key,panel.completeKeyword,translated,app/frontend/src/lib/i18n.tsx,53,Complete keyword search,完成关键词检索,完成关键词检索,
i18n_key,panel.addSearchRecords,translated,app/frontend/src/lib/i18n.tsx,54,Add 2 more search records to strengthen your search log,再添加2条检索记录以加强您的检索日志,再添加2条检索记录以加强您的检索日志,
i18n_key,panel.go,translated,app/frontend/src/lib/i18n.tsx,55,Go,前往,前往,
i18n_key,panel.aiCopilot,translated,app/frontend/src/lib/i18n.tsx,56,AI Assistant: Sisyphus,AI助手：西西,AI助手：西西,
i18n_key,panel.aiComingSoon,translated,app/frontend/src/lib/i18n.tsx,57,AI assistant coming soon,AI 助手即将上线,AI 助手即将上线,
i18n_key,panel.aiDesc,translated,app/frontend/src/lib/i18n.tsx,58,"Get suggestions, summaries, and writing help",获取建议、摘要和写作帮助,获取建议、摘要和写作帮助,
i18n_key,panel.quickActions,translated,app/frontend/src/lib/i18n.tsx,59,Quick Actions,快捷操作,快捷操作,
i18n_key,panel.importPapers,translated,app/frontend/src/lib/i18n.tsx,60,Import Papers,导入文献,导入文献,
i18n_key,panel.viewAllArtifacts,translated,app/frontend/src/lib/i18n.tsx,61,View All Artifacts,查看全部产物件,查看全部产物件,
i18n_key,dashboard.importPapers,translated,app/frontend/src/lib/i18n.tsx,64,Import Papers,导入文献,导入文献,
i18n_key,dashboard.continueStep,translated,app/frontend/src/lib/i18n.tsx,65,Continue Current Step,继续当前步骤,继续当前步骤,
i18n_key,dashboard.workflowProgress,translated,app/frontend/src/lib/i18n.tsx,66,Workflow Progress,工作流进度,工作流进度,
i18n_key,dashboard.complete,translated,app/frontend/src/lib/i18n.tsx,67,Complete,已完成,已完成,
i18n_key,dashboard.iterativeHint,translated,app/frontend/src/lib/i18n.tsx,68,This is an iterative workflow — you can always go back to earlier steps to refine your research.,这是一个迭代式工作流 — 您可以随时返回之前的步骤来优化您的研究。,这是一个迭代式工作流 — 您可以随时返回之前的步骤来优化您的研究。,
i18n_key,dashboard.todaysTarget,translated,app/frontend/src/lib/i18n.tsx,69,Today's Target,今日目标,今日目标,
i18n_key,dashboard.defineKeywords,translated,app/frontend/src/lib/i18n.tsx,70,Define initial keywords,定义初始关键词,定义初始关键词,
i18n_key,dashboard.searchWos,translated,app/frontend/src/lib/i18n.tsx,71,Search Web of Science with refined query,使用优化后的查询在Web of Science中检索,使用优化后的查询在Web of Science中检索,
i18n_key,dashboard.selectEntry,translated,app/frontend/src/lib/i18n.tsx,72,Select 1-2 entry papers from results,从结果中选择1-2篇入门文献,从结果中选择1-2篇入门文献,
i18n_key,dashboard.startTask,translated,app/frontend/src/lib/i18n.tsx,73,Start Today's Task,开始今日任务,开始今日任务,
i18n_key,dashboard.nextSuggestedMove,translated,app/frontend/src/lib/i18n.tsx,74,Next Suggested Move,下一步建议,下一步建议,
i18n_key,dashboard.refineSearch,translated,app/frontend/src/lib/i18n.tsx,75,Refine your search strategy,优化您的检索策略,优化您的检索策略,
i18n_key,dashboard.refineSearchDesc,translated,app/frontend/src/lib/i18n.tsx,76,You have 3 search records. Consider adding searches in Scopus and ERIC databases to broaden your coverage. Then select your entry paper.,您已有3条检索记录。建议在Scopus和ERIC数据库中添加检索以扩大覆盖范围，然后选择您的入门文献。,您已有3条检索记录。建议在Scopus和ERIC数据库中添加检索以扩大覆盖范围，然后选择您的入门文献。,
i18n_key,dashboard.readyEntry,translated,app/frontend/src/lib/i18n.tsx,77,Ready for entry paper selection,可以选择入门文献了,可以选择入门文献了,
i18n_key,dashboard.readyEntryDesc,translated,app/frontend/src/lib/i18n.tsx,78,Chen et al. (2024) looks like a strong entry paper — it's a comprehensive review that maps the field well.,Chen等人(2024)看起来是一篇很好的入门文献 — 它是一篇全面的综述，很好地梳理了该领域。,Chen等人(2024)看起来是一篇很好的入门文献 — 它是一篇全面的综述，很好地梳理了该领域。,
i18n_key,dashboard.goEntryPaper,translated,app/frontend/src/lib/i18n.tsx,79,Go to Entry Paper Selection,前往选择入门文献,前往选择入门文献,
i18n_key,dashboard.viewArtifacts,translated,app/frontend/src/lib/i18n.tsx,80,View Artifacts,查看产物件,查看产物件,
i18n_key,dashboard.latestArtifacts,translated,app/frontend/src/lib/i18n.tsx,81,Latest Artifacts,最新产物件,最新产物件,
i18n_key,dashboard.viewAll,translated,app/frontend/src/lib/i18n.tsx,82,View All,查看全部,查看全部,
i18n_key,dashboard.heroTitle,translated,app/frontend/src/lib/i18n.tsx,83,"Your Research, Your Workflow",您的研究，您的工作流,您的研究，您的工作流,
i18n_key,dashboard.heroDesc,translated,app/frontend/src/lib/i18n.tsx,84,Not just managing files — driving your research forward with structured artifacts and clear next steps.,不仅仅是管理文件 — 通过结构化的研究产物件和清晰的下一步推动您的研究前进。,不仅仅是管理文件 — 通过结构化的研究产物件和清晰的下一步推动您的研究前进。,
i18n_key,step.1.label,translated,app/frontend/src/lib/i18n.tsx,87,Clarify Purpose,明确目的,明确目的,
i18n_key,step.1.short,translated,app/frontend/src/lib/i18n.tsx,88,Purpose,目的,目的,
i18n_key,step.1.desc,translated,app/frontend/src/lib/i18n.tsx,89,Define your reading and research goals,定义您的阅读和研究目标,定义您的阅读和研究目标,
i18n_key,step.2.label,translated,app/frontend/src/lib/i18n.tsx,90,Discover Entry Paper,发现入门文献,发现入门文献,
i18n_key,step.2.short,translated,app/frontend/src/lib/i18n.tsx,91,Discover,发现,发现,
i18n_key,step.2.desc,translated,app/frontend/src/lib/i18n.tsx,92,Find keywords and entry papers,查找关键词和入门文献,查找关键词和入门文献,
i18n_key,step.3.label,translated,app/frontend/src/lib/i18n.tsx,93,Read Found Paper,阅读文献,阅读文献,
i18n_key,step.3.short,translated,app/frontend/src/lib/i18n.tsx,94,Read,阅读,阅读,
i18n_key,step.3.desc,translated,app/frontend/src/lib/i18n.tsx,95,Deep read and annotate papers,深度阅读和标注文献,深度阅读和标注文献,
i18n_key,step.4.label,translated,app/frontend/src/lib/i18n.tsx,96,Expand,扩展文献,扩展文献,
i18n_key,step.4.short,translated,app/frontend/src/lib/i18n.tsx,97,Expand,扩展,扩展,
i18n_key,step.4.desc,translated,app/frontend/src/lib/i18n.tsx,98,Expand your literature base,扩展您的文献基础,扩展您的文献基础,
i18n_key,step.5.label,translated,app/frontend/src/lib/i18n.tsx,99,Visualize,可视化,可视化,
i18n_key,step.5.short,translated,app/frontend/src/lib/i18n.tsx,100,Visualize,可视化,可视化,
i18n_key,step.5.desc,translated,app/frontend/src/lib/i18n.tsx,101,Map and synthesize your findings,映射和综合您的发现,映射和综合您的发现,
i18n_key,step.6.label,translated,app/frontend/src/lib/i18n.tsx,102,Draft,撰写初稿,撰写初稿,
i18n_key,step.6.short,translated,app/frontend/src/lib/i18n.tsx,103,Draft,初稿,初稿,
i18n_key,step.6.desc,translated,app/frontend/src/lib/i18n.tsx,104,Write and structure your output,撰写和组织您的输出,撰写和组织您的输出,
i18n_key,artifact.purpose,translated,app/frontend/src/lib/i18n.tsx,107,Purpose Card,目的卡片,目的卡片,
i18n_key,artifact.keyword,translated,app/frontend/src/lib/i18n.tsx,108,Keyword Set,关键词集,关键词集,
i18n_key,artifact.searchLog,translated,app/frontend/src/lib/i18n.tsx,109,Search Log,检索日志,检索日志,
i18n_key,artifact.entryPaper,translated,app/frontend/src/lib/i18n.tsx,110,Entry Paper Card,入门文献卡片,入门文献卡片,
i18n_key,artifact.litNote,translated,app/frontend/src/lib/i18n.tsx,111,Literature Note,文献笔记,文献笔记,
i18n_key,artifact.permNote,translated,app/frontend/src/lib/i18n.tsx,112,Permanent Note,永久笔记,永久笔记,
i18n_key,artifact.vizBoard,translated,app/frontend/src/lib/i18n.tsx,113,Visualization Board,可视化面板,可视化面板,
i18n_key,artifact.rqDraft,translated,app/frontend/src/lib/i18n.tsx,114,RQ Draft,研究问题草稿,研究问题草稿,
i18n_key,artifact.writingBlock,translated,app/frontend/src/lib/i18n.tsx,115,Writing Block,写作模块,写作模块,
i18n_key,artifact.writingDraft,translated,app/frontend/src/lib/i18n.tsx,116,Writing Draft,写作草稿,写作草稿,
i18n_key,wf.saveAndContinue,translated,app/frontend/src/lib/i18n.tsx,119,Save and Continue,保存并继续,保存并继续,
i18n_key,wf.back,translated,app/frontend/src/lib/i18n.tsx,120,Back,返回,返回,
i18n_key,wf.next,translated,app/frontend/src/lib/i18n.tsx,121,Next,下一步,下一步,
i18n_key,wf.save,translated,app/frontend/src/lib/i18n.tsx,122,Save,保存,保存,
i18n_key,wf.addManually,translated,app/frontend/src/lib/i18n.tsx,123,Add Manually,手动添加,手动添加,
i18n_key,wf.autoIdentify,translated,app/frontend/src/lib/i18n.tsx,124,Auto-Identify,自动识别,自动识别,
i18n_key,wf.quickCheck,translated,app/frontend/src/lib/i18n.tsx,125,Quick Check,快速检查,快速检查,
i18n_key,wf.addToQueue,translated,app/frontend/src/lib/i18n.tsx,126,Add to Queue,加入队列,加入队列,
i18n_key,wf.generateCompTable,translated,app/frontend/src/lib/i18n.tsx,127,Generate Comparison Table,生成对比表,生成对比表,
i18n_key,purpose.title,translated,app/frontend/src/lib/i18n.tsx,130,Clarify Your Reading Purpose,明确您的阅读目的,明确您的阅读目的,
i18n_key,purpose.subtitle,translated,app/frontend/src/lib/i18n.tsx,131,Define what you want to achieve from your literature exploration,定义您希望从文献探索中获得什么,定义您希望从文献探索中获得什么,
i18n_key,purpose.selectGoals,translated,app/frontend/src/lib/i18n.tsx,132,Select Your Reading Goals,选择您的阅读目标,选择您的阅读目标,
i18n_key,purpose.customGoal,translated,app/frontend/src/lib/i18n.tsx,133,Custom Goal,自定义目标,自定义目标,
i18n_key,purpose.addCustomGoal,translated,app/frontend/src/lib/i18n.tsx,134,Add custom goal...,添加自定义目标...,添加自定义目标...,
i18n_key,purpose.add,translated,app/frontend/src/lib/i18n.tsx,135,Add,添加,添加,
i18n_key,purpose.researchContext,translated,app/frontend/src/lib/i18n.tsx,136,Research Context,研究背景,研究背景,
i18n_key,purpose.topicArea,translated,app/frontend/src/lib/i18n.tsx,137,Topic / Research Area,主题/研究领域,主题/研究领域,
i18n_key,purpose.topicPlaceholder,translated,app/frontend/src/lib/i18n.tsx,138,"e.g., AI in Education, Climate Policy, Remote Work...",例如：AI教育、气候政策、远程工作...,例如：AI教育、气候政策、远程工作...,
i18n_key,purpose.specificFocus,translated,app/frontend/src/lib/i18n.tsx,139,Specific Focus,具体关注点,具体关注点,
i18n_key,purpose.focusPlaceholder,translated,app/frontend/src/lib/i18n.tsx,140,"e.g., How AI tutoring affects self-regulated learning...",例如：AI辅导如何影响自主学习...,例如：AI辅导如何影响自主学习...,
i18n_key,purpose.priorKnowledge,translated,app/frontend/src/lib/i18n.tsx,141,Prior Knowledge Level,先验知识水平,先验知识水平,
i18n_key,purpose.beginner,translated,app/frontend/src/lib/i18n.tsx,142,Beginner,初学者,初学者,
i18n_key,purpose.intermediate,translated,app/frontend/src/lib/i18n.tsx,143,Intermediate,中级,中级,
i18n_key,purpose.advanced,translated,app/frontend/src/lib/i18n.tsx,144,Advanced,高级,高级,
i18n_key,purpose.purposeCard,translated,app/frontend/src/lib/i18n.tsx,145,Purpose Card Preview,目的卡片预览,目的卡片预览,
i18n_key,purpose.savePurpose,translated,app/frontend/src/lib/i18n.tsx,146,Save Purpose Card,保存目的卡片,保存目的卡片,
i18n_key,purpose.goToDiscover,translated,app/frontend/src/lib/i18n.tsx,147,Go to Discover,前往发现文献,前往发现文献,
i18n_key,discover.title,translated,app/frontend/src/lib/i18n.tsx,150,Discover Entry Paper,发现入门文献,发现入门文献,
i18n_key,discover.keywordMgmt,translated,app/frontend/src/lib/i18n.tsx,151,Keyword Management,关键词管理,关键词管理,
i18n_key,discover.addKeyword,translated,app/frontend/src/lib/i18n.tsx,152,Add keyword...,添加关键词...,添加关键词...,
i18n_key,discover.searchRecords,translated,app/frontend/src/lib/i18n.tsx,153,Search Records,检索记录,检索记录,
i18n_key,discover.addRecord,translated,app/frontend/src/lib/i18n.tsx,154,Add Search Record,添加检索记录,添加检索记录,
i18n_key,discover.database,translated,app/frontend/src/lib/i18n.tsx,155,Database,数据库,数据库,
i18n_key,discover.searchQuery,translated,app/frontend/src/lib/i18n.tsx,156,Search Query,检索式,检索式,
i18n_key,discover.results,translated,app/frontend/src/lib/i18n.tsx,157,Results,结果数,结果数,
i18n_key,discover.relevant,translated,app/frontend/src/lib/i18n.tsx,158,Relevant,相关数,相关数,
i18n_key,discover.date,translated,app/frontend/src/lib/i18n.tsx,159,Date,日期,日期,
i18n_key,discover.entryPaperSelection,translated,app/frontend/src/lib/i18n.tsx,160,Entry Paper Selection,入门文献选择,入门文献选择,
i18n_key,discover.discoveryPath,translated,app/frontend/src/lib/i18n.tsx,161,Discovery Path,发现路径,发现路径,
i18n_key,discover.paperTitle,translated,app/frontend/src/lib/i18n.tsx,162,Paper Title,文献标题,文献标题,
i18n_key,discover.authors,translated,app/frontend/src/lib/i18n.tsx,163,Authors,作者,作者,
i18n_key,discover.year,translated,app/frontend/src/lib/i18n.tsx,164,Year,年份,年份,
i18n_key,discover.journal,translated,app/frontend/src/lib/i18n.tsx,165,Journal,期刊,期刊,
i18n_key,discover.whyEntry,translated,app/frontend/src/lib/i18n.tsx,166,Why is this your entry paper?,为什么选择这篇作为入门文献？,为什么选择这篇作为入门文献？,
i18n_key,discover.saveEntry,translated,app/frontend/src/lib/i18n.tsx,167,Save as Entry Paper,保存为入门文献,保存为入门文献,
i18n_key,discover.goToRead,translated,app/frontend/src/lib/i18n.tsx,168,Save and Go to Read,保存并前往阅读,保存并前往阅读,
i18n_key,read.title,translated,app/frontend/src/lib/i18n.tsx,171,Read Found Paper,阅读文献,阅读文献,
i18n_key,read.annotations,translated,app/frontend/src/lib/i18n.tsx,172,Annotations & Highlights,标注与高亮,标注与高亮,
i18n_key,read.addHighlight,translated,app/frontend/src/lib/i18n.tsx,173,Add Highlight,添加高亮,添加高亮,
i18n_key,read.highlightText,translated,app/frontend/src/lib/i18n.tsx,174,Highlighted text...,高亮文本...,高亮文本...,
i18n_key,read.note,translated,app/frontend/src/lib/i18n.tsx,175,Your note...,您的笔记...,您的笔记...,
i18n_key,read.paperInfo,translated,app/frontend/src/lib/i18n.tsx,176,Paper Information,文献信息,文献信息,
i18n_key,read.researchQuestion,translated,app/frontend/src/lib/i18n.tsx,177,Research Question,研究问题,研究问题,
i18n_key,read.theory,translated,app/frontend/src/lib/i18n.tsx,178,Theory/Framework,理论/框架,理论/框架,
i18n_key,read.method,translated,app/frontend/src/lib/i18n.tsx,179,Method,方法,方法,
i18n_key,read.keyFindings,translated,app/frontend/src/lib/i18n.tsx,180,Key Findings,主要发现,主要发现,
i18n_key,read.litNote,translated,app/frontend/src/lib/i18n.tsx,181,Literature Note,文献笔记,文献笔记,
i18n_key,read.litNotePlaceholder,translated,app/frontend/src/lib/i18n.tsx,182,"Write your literature note — summarize key arguments, methods, and findings in your own words...",撰写您的文献笔记 — 用自己的话总结关键论点、方法和发现...,撰写您的文献笔记 — 用自己的话总结关键论点、方法和发现...,
i18n_key,read.saveLitNote,translated,app/frontend/src/lib/i18n.tsx,183,Save Literature Note,保存文献笔记,保存文献笔记,
i18n_key,read.goToExpand,translated,app/frontend/src/lib/i18n.tsx,184,Save and Go to Expand,保存并前往扩展,保存并前往扩展,
i18n_key,expand.title,translated,app/frontend/src/lib/i18n.tsx,187,Expand Literature Base,扩展文献基础,扩展文献基础,
i18n_key,expand.pathsFromEntry,translated,app/frontend/src/lib/i18n.tsx,188,Expansion Paths from Entry Paper,从入门文献扩展路径,从入门文献扩展路径,
i18n_key,expand.references,translated,app/frontend/src/lib/i18n.tsx,189,References,参考文献,参考文献,
i18n_key,expand.citedBy,translated,app/frontend/src/lib/i18n.tsx,190,Cited By,被引用,被引用,
i18n_key,expand.sameAuthor,translated,app/frontend/src/lib/i18n.tsx,191,Same Author,同一作者,同一作者,
i18n_key,expand.similarTopic,translated,app/frontend/src/lib/i18n.tsx,192,Similar Topic,相似主题,相似主题,
i18n_key,expand.similarMethod,translated,app/frontend/src/lib/i18n.tsx,193,Similar Method,相似方法,相似方法,
i18n_key,expand.readingQueue,translated,app/frontend/src/lib/i18n.tsx,194,Reading Queue,阅读队列,阅读队列,
i18n_key,expand.goToVisualize,translated,app/frontend/src/lib/i18n.tsx,195,Save and Go to Visualization,保存并前往可视化,保存并前往可视化,
i18n_key,viz.title,translated,app/frontend/src/lib/i18n.tsx,198,Visualize Workspace,可视化工作空间,可视化工作空间,
i18n_key,viz.workspaceAnalytics,translated,app/frontend/src/lib/i18n.tsx,199,Workspace Analytics,工作空间分析,工作空间分析,
i18n_key,viz.researchContent,translated,app/frontend/src/lib/i18n.tsx,200,Research Content,研究内容,研究内容,
i18n_key,viz.vizTools,translated,app/frontend/src/lib/i18n.tsx,201,Visualization Tools,可视化工具,可视化工具,
i18n_key,viz.projects,translated,app/frontend/src/lib/i18n.tsx,202,Projects,项目,项目,
i18n_key,viz.totalArtifacts,translated,app/frontend/src/lib/i18n.tsx,203,Total Artifacts,总产物件数,总产物件数,
i18n_key,viz.onlineHours,translated,app/frontend/src/lib/i18n.tsx,204,Online Hours,在线时长,在线时长,
i18n_key,viz.totalWords,translated,app/frontend/src/lib/i18n.tsx,205,Total Words,总字数,总字数,
i18n_key,viz.artifactBreakdown,translated,app/frontend/src/lib/i18n.tsx,206,Artifact Breakdown by Type,产物件类型分布,产物件类型分布,
i18n_key,viz.annotationsHighlights,translated,app/frontend/src/lib/i18n.tsx,207,Annotations/Highlights,标注/高亮,标注/高亮,
i18n_key,viz.litNotes,translated,app/frontend/src/lib/i18n.tsx,208,Literature Notes,文献笔记,文献笔记,
i18n_key,viz.permNotes,translated,app/frontend/src/lib/i18n.tsx,209,Permanent Notes,永久笔记,永久笔记,
i18n_key,viz.drafts,translated,app/frontend/src/lib/i18n.tsx,210,Drafts,草稿,草稿,
i18n_key,viz.purposeCards,translated,app/frontend/src/lib/i18n.tsx,211,Purpose Cards,目的卡片,目的卡片,
i18n_key,viz.totalPapers,translated,app/frontend/src/lib/i18n.tsx,212,Total Papers,文献总数,文献总数,
i18n_key,viz.papersRead,translated,app/frontend/src/lib/i18n.tsx,213,Papers Read,已读文献,已读文献,
i18n_key,viz.unread,translated,app/frontend/src/lib/i18n.tsx,214,Unread,未读,未读,
i18n_key,viz.papersOverview,translated,app/frontend/src/lib/i18n.tsx,215,Papers Overview,文献概览,文献概览,
i18n_key,viz.externalFiles,translated,app/frontend/src/lib/i18n.tsx,216,External Files,外部文件,外部文件,
i18n_key,viz.aiSummarize,translated,app/frontend/src/lib/i18n.tsx,217,AI Summarize Notes (Premium),AI 笔记总结（高级版）,AI 笔记总结（高级版）,
i18n_key,viz.permanentNotes,translated,app/frontend/src/lib/i18n.tsx,218,Permanent Notes,永久笔记,永久笔记,
i18n_key,viz.synthesisTables,translated,app/frontend/src/lib/i18n.tsx,219,Synthesis Tables,综合表格,综合表格,
i18n_key,viz.byYear,translated,app/frontend/src/lib/i18n.tsx,220,By Year,按年份,按年份,
i18n_key,viz.byAccess,translated,app/frontend/src/lib/i18n.tsx,221,By Access,按访问,按访问,
i18n_key,viz.highlights,translated,app/frontend/src/lib/i18n.tsx,222,Highlights,高亮,高亮,
i18n_key,viz.uploadFile,translated,app/frontend/src/lib/i18n.tsx,223,Upload File,上传文件,上传文件,
i18n_key,viz.dragDrop,translated,app/frontend/src/lib/i18n.tsx,224,"Drag & drop files here, or click to browse",拖放文件到此处，或点击浏览,拖放文件到此处，或点击浏览,
i18n_key,viz.simulateUpload,translated,app/frontend/src/lib/i18n.tsx,225,Simulate Upload,模拟上传,模拟上传,
i18n_key,viz.noFiles,translated,app/frontend/src/lib/i18n.tsx,226,No external files uploaded yet.,尚未上传外部文件。,尚未上传外部文件。,
i18n_key,viz.addToVisual,translated,app/frontend/src/lib/i18n.tsx,227,Add to Visual Artifacts,添加到可视化产物件,添加到可视化产物件,
i18n_key,viz.addedToVisual,translated,app/frontend/src/lib/i18n.tsx,228,Added to Visual,已添加到可视化,已添加到可视化,
i18n_key,viz.aiSummarizeDesc,translated,app/frontend/src/lib/i18n.tsx,229,"Automatically summarize your literature notes, highlights, and permanent notes. Generate insight notes from patterns found across your materials.",自动总结您的文献笔记、高亮和永久笔记。从您的材料中发现模式并生成洞察笔记。,自动总结您的文献笔记、高亮和永久笔记。从您的材料中发现模式并生成洞察笔记。,
i18n_key,viz.generateSummary,translated,app/frontend/src/lib/i18n.tsx,230,Generate AI Summary & Insights,生成AI摘要与洞察,生成AI摘要与洞察,
i18n_key,viz.summarizing,translated,app/frontend/src/lib/i18n.tsx,231,Summarizing...,正在总结...,正在总结...,
i18n_key,viz.aiResult,translated,app/frontend/src/lib/i18n.tsx,232,AI Result,AI 结果,AI 结果,
i18n_key,viz.addNote,translated,app/frontend/src/lib/i18n.tsx,233,Add Note,添加笔记,添加笔记,
i18n_key,viz.noteTitle,translated,app/frontend/src/lib/i18n.tsx,234,Note title...,笔记标题...,笔记标题...,
i18n_key,viz.notePlaceholder,translated,app/frontend/src/lib/i18n.tsx,235,Write your permanent note — synthesize insights across sources...,撰写您的永久笔记 — 综合多个来源的洞察...,撰写您的永久笔记 — 综合多个来源的洞察...,
i18n_key,viz.noPermNotes,translated,app/frontend/src/lib/i18n.tsx,236,No permanent notes added from this page yet.,此页面尚未添加永久笔记。,此页面尚未添加永久笔记。,
i18n_key,viz.exportCsv,translated,app/frontend/src/lib/i18n.tsx,237,Export CSV,导出CSV,导出CSV,
i18n_key,viz.newTable,translated,app/frontend/src/lib/i18n.tsx,238,New Table,新建表格,新建表格,
i18n_key,viz.selectPapers,translated,app/frontend/src/lib/i18n.tsx,239,Select Papers (Rows):,选择文献（行）：,选择文献（行）：,
i18n_key,viz.columns,translated,app/frontend/src/lib/i18n.tsx,240,Columns (Attributes):,列（属性）：,列（属性）：,
i18n_key,viz.addColumn,translated,app/frontend/src/lib/i18n.tsx,241,"Add column (e.g., Sample Size, Theory)...",添加列（例如：样本量、理论）...,添加列（例如：样本量、理论）...,
i18n_key,viz.aiAutoFill,translated,app/frontend/src/lib/i18n.tsx,242,AI Auto-fill Data (Premium),AI 自动填充数据（高级版）,AI 自动填充数据（高级版）,
i18n_key,viz.aiSearching,translated,app/frontend/src/lib/i18n.tsx,243,AI Searching...,AI 检索中...,AI 检索中...,
i18n_key,viz.enterData,translated,app/frontend/src/lib/i18n.tsx,244,Enter data...,输入数据...,输入数据...,
i18n_key,viz.paper,translated,app/frontend/src/lib/i18n.tsx,245,Paper,文献,文献,
i18n_key,viz.toolsDirectory,translated,app/frontend/src/lib/i18n.tsx,246,Visualization Tools Directory,可视化工具目录,可视化工具目录,
i18n_key,viz.toolsDesc,translated,app/frontend/src/lib/i18n.tsx,247,"Common software and apps for research visualization, bibliometrics, and data presentation.",用于研究可视化、文献计量和数据展示的常用软件和应用。,用于研究可视化、文献计量和数据展示的常用软件和应用。,
i18n_key,viz.addTool,translated,app/frontend/src/lib/i18n.tsx,248,Add Tool,添加工具,添加工具,
i18n_key,viz.addNewTool,translated,app/frontend/src/lib/i18n.tsx,249,Add a New Visualization Tool,添加新的可视化工具,添加新的可视化工具,
i18n_key,viz.toolName,translated,app/frontend/src/lib/i18n.tsx,250,Name,名称,名称,
i18n_key,viz.toolUrl,translated,app/frontend/src/lib/i18n.tsx,251,URL,网址,网址,
i18n_key,viz.toolDescription,translated,app/frontend/src/lib/i18n.tsx,252,Description,描述,描述,
i18n_key,viz.toolDescPlaceholder,translated,app/frontend/src/lib/i18n.tsx,253,What does this tool do? What is it best for?,这个工具是做什么的？最适合什么场景？,这个工具是做什么的？最适合什么场景？,
i18n_key,viz.pricing,translated,app/frontend/src/lib/i18n.tsx,254,Pricing,定价,定价,
i18n_key,viz.priceDetails,translated,app/frontend/src/lib/i18n.tsx,255,Price Details,价格详情,价格详情,
i18n_key,viz.pricePlaceholder,translated,app/frontend/src/lib/i18n.tsx,256,"e.g., $10/month, Free tier available...",例如：$10/月，有免费版...,例如：$10/月，有免费版...,
i18n_key,viz.free,translated,app/frontend/src/lib/i18n.tsx,257,Free,免费,免费,
i18n_key,viz.freemium,translated,app/frontend/src/lib/i18n.tsx,258,Freemium,免费增值,免费增值,
i18n_key,viz.paid,translated,app/frontend/src/lib/i18n.tsx,259,Paid,付费,付费,
i18n_key,viz.custom,translated,app/frontend/src/lib/i18n.tsx,260,Custom,自定义,自定义,
i18n_key,viz.visitWebsite,translated,app/frontend/src/lib/i18n.tsx,261,Visit Website,访问网站,访问网站,
i18n_key,viz.remove,translated,app/frontend/src/lib/i18n.tsx,262,Remove,移除,移除,
i18n_key,viz.genVizBoard,translated,app/frontend/src/lib/i18n.tsx,263,Generate Visualization Board,生成可视化面板,生成可视化面板,
i18n_key,viz.synthPermNote,translated,app/frontend/src/lib/i18n.tsx,264,Synthesize into Permanent Note,综合为永久笔记,综合为永久笔记,
i18n_key,viz.pushToDraft,translated,app/frontend/src/lib/i18n.tsx,265,Push to Research Question Draft,推送到研究问题草稿,推送到研究问题草稿,
i18n_key,draft.title,translated,app/frontend/src/lib/i18n.tsx,268,Draft Workspace,撰写工作空间,撰写工作空间,
i18n_key,draft.preWriting,translated,app/frontend/src/lib/i18n.tsx,269,Pre-Writing Strategies,预写作策略,预写作策略,
i18n_key,draft.collapse,translated,app/frontend/src/lib/i18n.tsx,270,Collapse,收起,收起,
i18n_key,draft.expand,translated,app/frontend/src/lib/i18n.tsx,271,Expand,展开,展开,
i18n_key,draft.brainstorming,translated,app/frontend/src/lib/i18n.tsx,272,Brainstorming,头脑风暴,头脑风暴,
i18n_key,draft.listing,translated,app/frontend/src/lib/i18n.tsx,273,Listing,列表法,列表法,
i18n_key,draft.clustering,translated,app/frontend/src/lib/i18n.tsx,274,Clustering,聚类法,聚类法,
i18n_key,draft.freewriting,translated,app/frontend/src/lib/i18n.tsx,275,Free Writing,自由写作,自由写作,
i18n_key,draft.recommendedTools,translated,app/frontend/src/lib/i18n.tsx,276,Recommended Tools,推荐工具,推荐工具,
i18n_key,draft.notes,translated,app/frontend/src/lib/i18n.tsx,277,Notes,笔记,笔记,
i18n_key,draft.newNote,translated,app/frontend/src/lib/i18n.tsx,278,New Note,新建笔记,新建笔记,
i18n_key,draft.saveNote,translated,app/frontend/src/lib/i18n.tsx,279,Save Note,保存笔记,保存笔记,
i18n_key,draft.addAsArtifact,translated,app/frontend/src/lib/i18n.tsx,280,+ Add as Artifact,+ 添加为产物件,+ 添加为产物件,
i18n_key,draft.reportingStyle,translated,app/frontend/src/lib/i18n.tsx,281,Reporting Style:,报告风格：,报告风格：,
i18n_key,draft.writingBlock,translated,app/frontend/src/lib/i18n.tsx,282,Writing Block,写作模块,写作模块,
i18n_key,draft.saveAsDraft,translated,app/frontend/src/lib/i18n.tsx,283,Save as Draft,保存为草稿,保存为草稿,
i18n_key,draft.loadDraft,translated,app/frontend/src/lib/i18n.tsx,284,Load Draft,加载草稿,加载草稿,
i18n_key,draft.preview,translated,app/frontend/src/lib/i18n.tsx,285,Preview,预览,预览,
i18n_key,draft.writingDrafts,translated,app/frontend/src/lib/i18n.tsx,286,Writing Drafts,写作草稿,写作草稿,
